transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN001425,INV02009,119551,2023-07-26,Redemption,130000.00,Telangana,Rejected
TXN001426,INV02009,125497,2014-02-27,SIP,1000.00,Gujarat,Verified
TXN001427,INV02009,119551,2017-01-01,SIP,17000.00,Uttar Pradesh,Verified
TXN001428,INV02009,119092,2022-10-20,SIP,23000.00,Rajasthan,Verified
TXN001429,INV02010,119092,2020-09-27,SIP,12000.00,Delhi,Verified
TXN001430,INV02010,119551,2023-12-07,SIP,13500.00,West Bengal,Verified
TXN001431,INV02011,120841,2014-05-01,Lumpsum,160000.00,Karnataka,Verified
TXN001432,INV02012,120503,2019-04-27,SIP,18500.00,Maharashtra,Verified
TXN001433,INV02013,125497,2023-11-03,SIP,23000.00,Telangana,Verified
TXN001434,INV02014,119092,2013-06-04,SIP,20500.00,West Bengal,Verified
TXN001435,INV02014,118632,2024-07-13,SIP,22000.00,Tamil Nadu,Verified
TXN001436,INV02015,125497,2025-03-13,SIP,22500.00,Tamil Nadu,Verified
TXN001437,INV02016,119092,2025-07-25,SIP,23000.00,Uttar Pradesh,Pending
TXN001438,INV02017,120503,2025-10-25,Redemption,24000.00,Madhya Pradesh,Verified
TXN001439,INV02018,119551,2013-08-14,SIP,7500.00,Tamil Nadu,Pending
TXN001440,INV02018,119092,2022-07-31,SIP,1500.00,Maharashtra,Verified
TXN001441,INV02019,120503,2014-09-11,Lumpsum,105000.00,Delhi,Pending
TXN001442,INV02019,119551,2022-12-01,SIP,16500.00,Punjab,Verified
TXN001443,INV02019,120841,2022-10-05,Redemption,80000.00,Kerala,Verified
TXN001444,INV02019,120841,2013-07-31,SIP,13000.00,Delhi,Verified
TXN001445,INV02020,119092,2018-05-11,SIP,8000.00,Karnataka,Verified
TXN001446,INV02021,119551,2025-11-07,Redemption,151000.00,Tamil Nadu,Verified
TXN001447,INV02022,120841,2016-07-20,Redemption,74000.00,Karnataka,Verified
TXN001448,INV02022,120503,2017-04-27,Redemption,288000.00,West Bengal,Verified
TXN001449,INV02022,120503,2015-02-27,SIP,7000.00,Rajasthan,Verified
TXN001450,INV02023,120841,2013-01-15,SIP,6000.00,Telangana,Verified
TXN001451,INV02023,119551,2016-08-03,Redemption,223000.00,West Bengal,Verified
TXN001452,INV02024,120841,2026-06-04,SIP,15000.00,Uttar Pradesh,Verified
TXN001453,INV02025,119551,2026-02-03,Lumpsum,180000.00,Rajasthan,Verified
TXN001454,INV02025,119092,2025-10-08,SIP,22500.00,Maharashtra,Verified
TXN001455,INV02025,120503,2022-10-10,Redemption,71000.00,Telangana,Verified
TXN001456,INV02026,125497,2024-02-17,Lumpsum,180000.00,West Bengal,Verified
TXN001457,INV02027,120841,2014-08-08,SIP,14500.00,Karnataka,Verified
TXN001458,INV02027,125497,2024-12-29,Lumpsum,400000.00,Kerala,Verified
TXN001459,INV02027,125497,2022-02-16,Lumpsum,150000.00,West Bengal,Verified
TXN001460,INV02027,119092,2025-01-23,Redemption,72000.00,Rajasthan,Verified
TXN001461,INV02027,119092,2025-07-20,Redemption,160000.00,Maharashtra,Verified
TXN001462,INV02027,125497,2025-03-29,Lumpsum,175000.00,Tamil Nadu,Verified
TXN001463,INV02027,125497,2016-12-17,Lumpsum,410000.00,Delhi,Verified
TXN001464,INV02027,119092,2018-02-10,Lumpsum,175000.00,Rajasthan,Verified
TXN001465,INV02028,119551,2019-03-24,Redemption,48000.00,Punjab,Verified
TXN001466,INV02029,120503,2019-11-21,SIP,10000.00,Telangana,Verified
TXN001467,INV02030,120503,2014-07-02,Redemption,110000.00,Delhi,Verified
TXN001468,INV02030,125497,2018-12-03,SIP,8500.00,Karnataka,Pending
TXN001469,INV02030,119551,2013-02-16,Redemption,271000.00,Tamil Nadu,Verified
TXN001470,INV02030,118632,2025-09-28,Redemption,161000.00,West Bengal,Pending
TXN001471,INV02030,125497,2016-08-18,SIP,10000.00,Karnataka,Verified
TXN001472,INV02030,119092,2018-01-21,SIP,11000.00,Tamil Nadu,Verified
TXN001473,INV02031,119092,2014-08-12,SIP,18000.00,Karnataka,Verified
TXN001474,INV02031,119551,2014-12-02,Redemption,81000.00,Gujarat,Verified
TXN001475,INV02031,120503,2020-02-22,SIP,14000.00,Karnataka,Verified
TXN001476,INV02032,119092,2025-12-05,Redemption,93000.00,Maharashtra,Rejected
TXN001477,INV02033,120503,2014-05-06,SIP,7000.00,Karnataka,Verified
TXN001478,INV02033,119551,2019-06-30,Lumpsum,450000.00,Telangana,Rejected
TXN001479,INV02034,120841,2024-12-21,Lumpsum,220000.00,Maharashtra,Pending
TXN001480,INV02034,125497,2016-09-13,SIP,10500.00,Telangana,Verified
TXN001481,INV02034,120503,2018-09-18,SIP,23000.00,Telangana,Rejected
TXN001482,INV02035,125497,2026-03-04,SIP,8000.00,Maharashtra,Pending
TXN001483,INV02036,120841,2026-04-21,Lumpsum,200000.00,Gujarat,Verified
TXN001484,INV02036,119092,2018-02-11,Redemption,243000.00,Telangana,Verified
TXN001485,INV02036,119092,2026-01-19,SIP,19000.00,Delhi,Pending
TXN001486,INV02036,125497,2016-05-14,Lumpsum,460000.00,Tamil Nadu,Verified
TXN001487,INV02036,120503,2015-10-18,Lumpsum,325000.00,Uttar Pradesh,Verified
TXN001488,INV02036,118632,2016-09-13,SIP,20000.00,West Bengal,Verified
TXN001489,INV02036,120841,2024-12-21,SIP,23500.00,Rajasthan,Verified
TXN001490,INV02037,125497,2022-08-27,SIP,500.00,Uttar Pradesh,Verified
TXN001491,INV02038,119551,2018-07-27,SIP,16500.00,Maharashtra,Verified
TXN001492,INV02038,125497,2026-03-06,SIP,500.00,Karnataka,Verified
TXN001493,INV02039,119551,2015-03-24,SIP,25000.00,Telangana,Verified
TXN001494,INV02039,119551,2022-11-11,SIP,13500.00,Rajasthan,Verified
TXN001495,INV02039,118632,2018-01-21,SIP,15000.00,Telangana,Verified
TXN001496,INV02039,120503,2021-07-31,SIP,14500.00,Uttar Pradesh,Verified
TXN001497,INV02039,119551,2018-12-30,SIP,24500.00,Rajasthan,Verified
TXN001498,INV02039,125497,2014-06-01,Lumpsum,185000.00,West Bengal,Verified
TXN001499,INV02039,118632,2020-02-10,Redemption,76000.00,Gujarat,Verified
TXN001500,INV02039,118632,2022-04-04,Redemption,138000.00,Delhi,Verified
TXN001501,INV02039,125497,2025-03-24,Lumpsum,80000.00,Telangana,Pending
TXN001502,INV02039,125497,2023-11-30,Lumpsum,230000.00,Uttar Pradesh,Verified
TXN001503,INV02039,120841,2016-03-25,SIP,18500.00,West Bengal,Verified
TXN001504,INV02039,125497,2024-07-22,Lumpsum,425000.00,West Bengal,Verified
TXN001505,INV02040,119551,2019-12-09,Redemption,268000.00,Karnataka,Verified
TXN001506,INV02041,119092,2020-09-26,SIP,7000.00,Telangana,Verified
TXN001507,INV02042,120503,2020-04-17,SIP,11500.00,Tamil Nadu,Verified
TXN001508,INV02042,120503,2017-06-26,SIP,5500.00,Delhi,Verified
TXN001509,INV02042,119551,2013-03-20,SIP,6000.00,Uttar Pradesh,Verified
TXN001510,INV02043,120503,2022-03-03,SIP,16000.00,Maharashtra,Verified
TXN001511,INV02044,125497,2018-11-12,SIP,19500.00,Rajasthan,Verified
TXN001512,INV02044,120503,2025-05-12,SIP,2500.00,Karnataka,Verified
TXN001513,INV02044,119551,2016-03-20,SIP,4000.00,Rajasthan,Verified
TXN001514,INV02045,118632,2013-07-28,Redemption,274000.00,Telangana,Verified
TXN001515,INV02045,120503,2019-12-14,SIP,17500.00,Maharashtra,Verified
TXN001516,INV02045,119092,2023-10-11,Lumpsum,225000.00,Karnataka,Verified
TXN001517,INV02045,118632,2023-04-22,SIP,9500.00,Telangana,Verified
TXN001518,INV02045,120841,2022-05-03,Redemption,85000.00,Karnataka,Verified
TXN001519,INV02045,119551,2018-07-08,SIP,15000.00,West Bengal,Pending
TXN001520,INV02046,119551,2016-05-30,Redemption,208000.00,Uttar Pradesh,Pending
TXN001521,INV02046,120841,2015-02-23,Redemption,232000.00,Maharashtra,Verified
TXN001522,INV02046,120841,2019-08-11,SIP,20000.00,Tamil Nadu,Verified
TXN001523,INV02046,119551,2017-11-10,Lumpsum,335000.00,Kerala,Verified
TXN001524,INV02047,120503,2013-04-05,SIP,2000.00,Madhya Pradesh,Verified
TXN001525,INV02047,125497,2024-12-06,Redemption,272000.00,Delhi,Verified
TXN001526,INV02047,125497,2024-09-22,SIP,1500.00,Kerala,Verified
TXN001527,INV02047,120841,2014-07-11,Lumpsum,85000.00,Maharashtra,Verified
TXN001528,INV02047,125497,2023-04-23,Lumpsum,50000.00,West Bengal,Verified
TXN001529,INV02047,118632,2013-07-07,Redemption,36000.00,Punjab,Verified
TXN001530,INV02048,119092,2021-02-09,Lumpsum,305000.00,Maharashtra,Verified
TXN001531,INV02048,119092,2019-12-22,Lumpsum,150000.00,Punjab,Pending
TXN001532,INV02048,118632,2023-11-27,SIP,4000.00,Delhi,Pending
TXN001533,INV02048,120841,2018-01-09,Redemption,271000.00,Karnataka,Verified
TXN001534,INV02048,120503,2024-06-02,Redemption,39000.00,Maharashtra,Verified
TXN001535,INV02049,119551,2017-12-15,Lumpsum,385000.00,West Bengal,Pending
TXN001536,INV02049,120503,2015-11-12,Lumpsum,185000.00,Tamil Nadu,Verified
TXN001537,INV02049,120503,2022-05-28,SIP,23500.00,Tamil Nadu,Verified
TXN001538,INV02049,125497,2016-10-05,SIP,18500.00,Tamil Nadu,Verified
TXN001539,INV02050,119092,2020-01-29,Redemption,274000.00,West Bengal,Verified
TXN001540,INV02050,119551,2025-09-03,Lumpsum,485000.00,Gujarat,Verified
TXN001541,INV02051,118632,2017-11-22,Lumpsum,265000.00,West Bengal,Verified
TXN001542,INV02051,119551,2013-08-25,Redemption,216000.00,Uttar Pradesh,Verified
TXN001543,INV02052,120841,2014-11-18,Lumpsum,415000.00,Madhya Pradesh,Verified
TXN001544,INV02052,119092,2015-03-05,Lumpsum,45000.00,Gujarat,Verified
TXN001545,INV02052,119551,2013-03-31,SIP,9000.00,Gujarat,Verified
TXN001546,INV02052,120503,2017-09-16,SIP,8000.00,Rajasthan,Verified
TXN001547,INV02053,118632,2020-02-08,Lumpsum,50000.00,Delhi,Verified
TXN001548,INV02054,120841,2021-12-29,SIP,21500.00,Maharashtra,Verified
TXN001549,INV02054,119092,2024-05-07,SIP,17000.00,Punjab,Verified
TXN001550,INV02055,119551,2015-10-13,SIP,12000.00,Kerala,Verified
TXN001551,INV02056,120841,2014-07-06,SIP,12500.00,Telangana,Verified
TXN001552,INV02056,120841,2016-12-08,SIP,17000.00,Kerala,Verified
TXN001553,INV02056,120841,2022-11-29,SIP,9000.00,Maharashtra,Pending
TXN001554,INV02057,120841,2026-03-27,Lumpsum,300000.00,Rajasthan,Verified
TXN001555,INV02058,120503,2016-04-21,SIP,17000.00,Madhya Pradesh,Verified
TXN001556,INV02058,125497,2022-08-30,Lumpsum,245000.00,Uttar Pradesh,Rejected
TXN001557,INV02059,118632,2014-01-15,SIP,20000.00,Rajasthan,Verified
TXN001558,INV02059,120503,2016-07-01,SIP,19000.00,Tamil Nadu,Verified
TXN001559,INV02059,119092,2015-05-16,Redemption,150000.00,Gujarat,Verified
TXN001560,INV02059,119551,2014-07-15,SIP,16000.00,Telangana,Verified
TXN001561,INV02060,125497,2023-09-10,SIP,12500.00,Karnataka,Verified
TXN001562,INV02061,125497,2014-07-18,Redemption,183000.00,Kerala,Pending
TXN001563,INV02062,120503,2021-11-28,SIP,5000.00,West Bengal,Verified
TXN001564,INV02063,125497,2018-01-17,SIP,8000.00,Rajasthan,Verified
TXN001565,INV02064,125497,2022-10-15,SIP,18000.00,Tamil Nadu,Verified
TXN001566,INV02064,120841,2015-08-13,SIP,23500.00,West Bengal,Verified
TXN001567,INV02064,119551,2019-02-17,SIP,11500.00,Maharashtra,Pending
TXN001568,INV02065,119551,2016-07-09,Lumpsum,195000.00,Telangana,Verified
TXN001569,INV02065,120503,2025-05-30,SIP,11500.00,Gujarat,Verified
TXN001570,INV02066,120841,2022-03-26,SIP,6500.00,Maharashtra,Verified
TXN001571,INV02066,119551,2023-01-09,SIP,17500.00,Uttar Pradesh,Verified
TXN001572,INV02066,119092,2014-03-25,SIP,21500.00,Madhya Pradesh,Verified
TXN001573,INV02067,125497,2018-01-01,Redemption,254000.00,Maharashtra,Verified
TXN001574,INV02067,119551,2018-05-26,SIP,10000.00,Punjab,Verified
TXN001575,INV02067,118632,2018-09-24,Lumpsum,110000.00,Gujarat,Verified
TXN001576,INV02068,119551,2020-06-04,SIP,20000.00,Delhi,Verified
TXN001577,INV02069,119092,2016-05-01,Redemption,136000.00,Karnataka,Verified
TXN001578,INV02069,119551,2020-02-11,SIP,8500.00,Gujarat,Verified
TXN001579,INV02070,119551,2025-03-27,Redemption,14000.00,Kerala,Verified
TXN001580,INV02071,119092,2018-10-22,Lumpsum,380000.00,Telangana,Verified
TXN001581,INV02071,120841,2025-05-03,Lumpsum,350000.00,Uttar Pradesh,Pending
TXN001582,INV02071,120841,2022-09-18,SIP,7000.00,Delhi,Pending
TXN001583,INV02071,120503,2015-12-09,SIP,25000.00,Maharashtra,Rejected
TXN001584,INV02072,119551,2021-12-13,Lumpsum,115000.00,Gujarat,Verified
TXN001585,INV02072,125497,2022-10-25,SIP,3500.00,Maharashtra,Verified
TXN001586,INV02073,125497,2015-02-18,SIP,20000.00,Gujarat,Verified
TXN001587,INV02073,119551,2022-05-30,SIP,16000.00,Tamil Nadu,Verified
TXN001588,INV02073,119092,2014-04-06,Lumpsum,215000.00,Maharashtra,Verified
TXN001589,INV02073,120841,2021-11-20,SIP,22000.00,Delhi,Verified
TXN001590,INV02074,119092,2024-04-30,SIP,4500.00,Karnataka,Verified
TXN001591,INV02075,120841,2026-03-27,Redemption,181000.00,Karnataka,Verified
TXN001592,INV02075,125497,2020-12-14,Lumpsum,90000.00,Karnataka,Verified
TXN001593,INV02076,120503,2021-06-22,SIP,14000.00,Maharashtra,Verified
TXN001594,INV02076,120841,2023-03-20,Lumpsum,495000.00,West Bengal,Verified
TXN001595,INV02076,118632,2014-03-30,Lumpsum,160000.00,Tamil Nadu,Verified
TXN001596,INV02076,120503,2019-10-26,SIP,9500.00,Uttar Pradesh,Rejected
TXN001597,INV02076,120841,2019-07-13,Lumpsum,270000.00,Tamil Nadu,Verified
TXN001598,INV02076,118632,2023-05-27,SIP,13500.00,Telangana,Verified
TXN001599,INV02077,120503,2022-06-12,SIP,23000.00,Maharashtra,Verified
TXN001600,INV02077,125497,2018-11-26,Redemption,148000.00,Maharashtra,Verified
TXN001601,INV02077,120841,2018-01-09,SIP,14000.00,Gujarat,Verified
TXN001602,INV02077,118632,2013-09-08,SIP,16000.00,Kerala,Verified
TXN001603,INV02077,120503,2026-03-04,SIP,6500.00,Karnataka,Verified
TXN001604,INV02077,125497,2024-11-17,Redemption,273000.00,Delhi,Verified
TXN001605,INV02078,119551,2024-04-12,SIP,22000.00,Uttar Pradesh,Verified
TXN001606,INV02078,118632,2016-04-18,Lumpsum,60000.00,Maharashtra,Verified
TXN001607,INV02079,120503,2025-11-13,Redemption,128000.00,Telangana,Rejected
TXN001608,INV02079,120503,2018-05-25,SIP,21500.00,Maharashtra,Verified
TXN001609,INV02080,125497,2026-05-27,SIP,14000.00,Delhi,Verified
TXN001610,INV02080,120841,2022-08-28,Redemption,216000.00,Kerala,Verified
TXN001611,INV02080,118632,2016-04-05,SIP,3000.00,Delhi,Pending
TXN001612,INV02080,125497,2016-09-20,SIP,2000.00,Kerala,Verified
TXN001613,INV02081,119092,2019-01-12,SIP,24000.00,Maharashtra,Verified
TXN001614,INV02081,119551,2020-05-15,SIP,19500.00,Karnataka,Rejected
TXN001615,INV02081,120503,2018-04-25,SIP,14000.00,Delhi,Pending
TXN001616,INV02081,119551,2015-04-10,SIP,3500.00,Karnataka,Rejected
TXN001617,INV02082,120503,2023-05-25,SIP,10500.00,Punjab,Verified
TXN001618,INV02082,119092,2018-10-19,Redemption,96000.00,Gujarat,Verified
TXN001619,INV02083,120503,2014-08-24,SIP,3500.00,Uttar Pradesh,Rejected
TXN001620,INV02083,125497,2024-03-08,SIP,10500.00,Gujarat,Verified
TXN001621,INV02084,119092,2019-04-03,SIP,13500.00,West Bengal,Verified
TXN001622,INV02085,120841,2018-02-18,SIP,18500.00,Kerala,Verified
TXN001623,INV02085,120841,2017-09-23,SIP,25000.00,Delhi,Verified
TXN001624,INV02085,125497,2017-09-29,Redemption,183000.00,Maharashtra,Verified
TXN001625,INV02085,120841,2014-08-13,Redemption,24000.00,Rajasthan,Pending
TXN001626,INV02086,120503,2013-07-13,SIP,21000.00,Tamil Nadu,Verified
TXN001627,INV02087,125497,2020-05-17,SIP,11000.00,Gujarat,Pending
TXN001628,INV02088,118632,2019-07-20,SIP,8000.00,Karnataka,Verified
TXN001629,INV02088,125497,2014-10-10,SIP,24000.00,Delhi,Verified
TXN001630,INV02088,125497,2015-01-28,Lumpsum,375000.00,Telangana,Verified
TXN001631,INV02089,119092,2025-03-13,Redemption,187000.00,Rajasthan,Verified
TXN001632,INV02090,119092,2026-06-13,SIP,15500.00,Maharashtra,Verified
TXN001633,INV02090,120841,2022-10-22,SIP,2500.00,Telangana,Verified
TXN001634,INV02090,119092,2025-03-25,SIP,4500.00,Tamil Nadu,Verified
TXN001635,INV02090,120503,2026-05-21,SIP,14500.00,Delhi,Verified
TXN001636,INV02090,119092,2017-05-13,SIP,19000.00,Telangana,Verified
TXN001637,INV02090,119551,2020-05-19,SIP,20000.00,Delhi,Verified
TXN001638,INV02090,120503,2017-06-27,SIP,12000.00,Maharashtra,Verified
TXN001639,INV02090,120503,2025-02-08,Lumpsum,185000.00,Maharashtra,Verified
TXN001640,INV02090,118632,2017-11-06,Lumpsum,265000.00,Tamil Nadu,Verified
TXN001641,INV02091,125497,2025-10-11,Lumpsum,145000.00,Rajasthan,Verified
TXN001642,INV02092,119551,2024-04-05,SIP,5500.00,Maharashtra,Pending
TXN001643,INV02092,120841,2014-07-26,Redemption,148000.00,Kerala,Verified
TXN001644,INV02092,120841,2026-03-19,SIP,1500.00,Karnataka,Verified
TXN001645,INV02092,118632,2020-06-27,SIP,22500.00,West Bengal,Verified
TXN001646,INV02093,120841,2023-03-15,SIP,22000.00,Karnataka,Verified
TXN001647,INV02093,125497,2014-08-13,SIP,17500.00,Telangana,Verified
TXN001648,INV02093,118632,2024-11-22,SIP,24000.00,Uttar Pradesh,Verified
TXN001649,INV02093,120503,2014-10-17,Redemption,168000.00,Madhya Pradesh,Verified
TXN001650,INV02093,119092,2019-12-16,Lumpsum,460000.00,Maharashtra,Verified
TXN001651,INV02094,119551,2024-07-15,SIP,1500.00,Delhi,Verified
TXN001652,INV02095,120503,2024-04-30,Redemption,147000.00,Uttar Pradesh,Verified
TXN001653,INV02095,125497,2023-09-26,Lumpsum,460000.00,West Bengal,Verified
TXN001654,INV02095,119092,2024-06-03,SIP,20500.00,Maharashtra,Verified
TXN001655,INV02095,120503,2014-04-10,SIP,10500.00,Delhi,Verified
TXN001656,INV02095,120503,2014-01-11,SIP,24000.00,Madhya Pradesh,Verified
TXN001657,INV02095,120503,2013-06-02,Lumpsum,310000.00,Karnataka,Verified
TXN001658,INV02095,119092,2018-05-02,SIP,20000.00,Uttar Pradesh,Verified
TXN001659,INV02095,118632,2023-12-04,SIP,1000.00,Rajasthan,Verified
TXN001660,INV02096,120841,2022-08-07,Redemption,62000.00,Punjab,Verified
TXN001661,INV02096,125497,2019-09-13,Redemption,15000.00,Madhya Pradesh,Verified
TXN001662,INV02096,120503,2015-03-31,Redemption,245000.00,Gujarat,Verified
TXN001663,INV02096,125497,2014-06-14,Lumpsum,65000.00,Maharashtra,Rejected
TXN001664,INV02096,120503,2026-03-14,SIP,4000.00,Tamil Nadu,Pending
TXN001665,INV02096,119551,2019-04-19,Lumpsum,500000.00,West Bengal,Verified
TXN001666,INV02097,120841,2023-10-09,Redemption,53000.00,Maharashtra,Verified
TXN001667,INV02097,120503,2025-11-06,SIP,9000.00,Karnataka,Verified
TXN001668,INV02097,119092,2018-11-19,SIP,18000.00,Gujarat,Verified
TXN001669,INV02097,120841,2018-10-05,SIP,22500.00,Uttar Pradesh,Pending
TXN001670,INV02097,120841,2020-06-23,SIP,7500.00,Uttar Pradesh,Verified
TXN001671,INV02097,119092,2013-01-11,SIP,6000.00,Tamil Nadu,Verified
TXN001672,INV02098,120503,2021-06-20,SIP,500.00,Telangana,Verified
TXN001673,INV02099,119092,2015-02-28,SIP,4500.00,Telangana,Verified
TXN001674,INV02099,125497,2020-05-10,Lumpsum,25000.00,Maharashtra,Verified
TXN001675,INV02099,120503,2025-12-27,Lumpsum,330000.00,Tamil Nadu,Rejected
TXN001676,INV02099,119551,2019-05-03,SIP,20500.00,Punjab,Pending
TXN001677,INV02100,120503,2022-10-24,Lumpsum,15000.00,West Bengal,Verified
TXN001678,INV02100,125497,2021-07-28,SIP,22500.00,Kerala,Verified
TXN001679,INV02100,119092,2014-12-03,Redemption,20000.00,Maharashtra,Verified
TXN001680,INV02100,119092,2025-12-22,SIP,9500.00,Maharashtra,Rejected
TXN001681,INV02100,125497,2025-12-20,Redemption,93000.00,Tamil Nadu,Verified
TXN001682,INV02100,119092,2024-06-08,Redemption,221000.00,Kerala,Verified
TXN001683,INV02100,119551,2016-11-24,SIP,5500.00,West Bengal,Verified
TXN001684,INV02100,119092,2024-05-08,Lumpsum,335000.00,Tamil Nadu,Verified
TXN001685,INV02100,120841,2015-11-07,SIP,4000.00,Telangana,Verified
TXN001686,INV02100,118632,2015-06-08,Lumpsum,245000.00,Gujarat,Verified
TXN001687,INV02101,119551,2014-07-19,SIP,2000.00,Uttar Pradesh,Verified
TXN001688,INV02101,118632,2014-01-20,SIP,2000.00,Rajasthan,Verified
TXN001689,INV02101,118632,2024-11-23,Lumpsum,300000.00,Gujarat,Verified
TXN001690,INV02102,118632,2019-08-06,Lumpsum,345000.00,Tamil Nadu,Verified
TXN001691,INV02102,125497,2022-10-14,SIP,10500.00,Kerala,Verified
TXN001692,INV02102,125497,2015-01-09,Lumpsum,310000.00,Madhya Pradesh,Verified
TXN001693,INV02103,119551,2025-03-09,SIP,7000.00,Rajasthan,Verified
TXN001694,INV02103,119092,2013-07-26,SIP,19500.00,Uttar Pradesh,Verified
TXN001695,INV02103,119551,2014-02-17,Redemption,227000.00,West Bengal,Verified
TXN001696,INV02104,125497,2014-02-09,Lumpsum,465000.00,Telangana,Verified
TXN001697,INV02105,119092,2014-03-10,SIP,7500.00,Kerala,Verified
TXN001698,INV02105,119092,2019-03-14,SIP,17500.00,Rajasthan,Verified
TXN001699,INV02105,119551,2025-11-08,SIP,7500.00,West Bengal,Pending
TXN001700,INV02105,120503,2025-03-08,Redemption,48000.00,Telangana,Verified
TXN001701,INV02106,118632,2020-05-31,SIP,7500.00,Tamil Nadu,Verified
TXN001702,INV02106,125497,2026-03-08,SIP,22500.00,West Bengal,Pending
TXN001703,INV02106,119551,2025-05-21,Lumpsum,195000.00,West Bengal,Rejected
TXN001704,INV02107,119092,2023-06-24,SIP,23500.00,Kerala,Verified
TXN001705,INV02107,125497,2023-08-24,SIP,3000.00,Gujarat,Verified
TXN001706,INV02107,125497,2023-01-21,SIP,10000.00,Madhya Pradesh,Verified
TXN001707,INV02107,119551,2016-12-23,SIP,19000.00,Uttar Pradesh,Pending
TXN001708,INV02107,120503,2023-03-03,SIP,23000.00,Maharashtra,Verified
TXN001709,INV02108,118632,2020-12-01,Redemption,257000.00,Punjab,Verified
TXN001710,INV02109,120503,2013-09-02,Redemption,90000.00,Uttar Pradesh,Rejected
TXN001711,INV02109,119551,2021-10-17,Lumpsum,345000.00,Kerala,Verified
TXN001712,INV02109,119092,2022-07-26,SIP,21500.00,Kerala,Verified
TXN001713,INV02109,120503,2017-03-06,SIP,9000.00,Tamil Nadu,Verified
TXN001714,INV02109,119551,2025-12-16,SIP,5000.00,Kerala,Verified
TXN001715,INV02109,118632,2017-06-18,SIP,14000.00,Kerala,Verified
TXN001716,INV02109,120503,2026-03-28,SIP,2000.00,West Bengal,Verified
TXN001717,INV02109,120841,2023-12-15,Lumpsum,455000.00,Tamil Nadu,Pending
TXN001718,INV02109,119551,2025-05-26,Lumpsum,25000.00,West Bengal,Verified
